"id";"datetime";"temp";"dew";"difference";"windspeed";"conditions";"safe_factor"
1656;"14-07-2017";18.4;13.3;5.1;12.9;"Partially cloudy";""
1657;"15-07-2017";24.2;19.1;5.1;24.1;"Clear";""
1658;"16-07-2017";24.6;18.4;6.2;14.4;"Clear";""
1659;"17-07-2017";24.1;19.7;4.4;26.8;"Partially cloudy";""
1660;"18-07-2017";24.9;21.1;3.8;21.7;"Rain, Partially cloudy";""
1661;"19-07-2017";23.5;21.1;2.4;38.0;"Rain, Partially cloudy";""
1662;"20-07-2017";25.7;22.8;2.9;17.7;"Partially cloudy";""
1663;"21-07-2017";22.2;20.8;1.4;32.7;"Rain, Partially cloudy";""
1664;"22-07-2017";24.2;21.6;2.6;17.8;"Rain, Partially cloudy";""
1665;"23-07-2017";22.0;17.2;4.8;30.9;"Clear";""
1666;"24-07-2017";18.9;15.2;3.7;18.0;"Partially cloudy";""
1667;"25-07-2017";22.9;19.0;3.9;33.7;"Clear";""
1668;"26-07-2017";23.0;20.7;2.3;14.9;"Rain, Partially cloudy";""
1669;"27-07-2017";21.9;17.3;4.6;17.8;"Clear";""
1670;"28-07-2017";21.4;16.8;4.6;14.5;"Clear";""
1671;"29-07-2017";20.0;14.0;6.0;12.8;"Clear";""
1672;"30-07-2017";20.6;14.9;5.7;12.3;"Partially cloudy";""
1673;"31-07-2017";21.1;14.7;6.4;16.0;"Clear";""
1674;"01-08-2017";21.6;15.2;6.4;14.7;"Rain";""
1675;"02-08-2017";21.4;16.8;4.6;17.8;"Rain";""
1676;"03-08-2017";17.3;14.0;3.3;44.2;"Rain, Partially cloudy";""
1677;"04-08-2017";16.6;10.5;6.1;28.5;"Rain, Partially cloudy";""
1678;"05-08-2017";17.0;12.0;5.0;14.5;"Clear";""
1679;"06-08-2017";18.6;14.5;4.1;17.4;"Rain, Partially cloudy";""
1680;"07-08-2017";19.4;14.0;5.4;12.6;"Rain, Partially cloudy";""
1681;"08-08-2017";19.0;12.4;6.6;15.3;"Rain";""
1682;"09-08-2017";18.9;13.8;5.1;25.2;"Rain, Partially cloudy";""
1683;"10-08-2017";20.6;15.4;5.2;30.2;"Clear";""
1684;"11-08-2017";18.2;12.6;5.6;24.6;"Clear";""
1685;"12-08-2017";18.4;12.0;6.4;12.4;"Clear";""
1686;"13-08-2017";17.5;13.0;4.5;24.9;"Partially cloudy";""
1687;"14-08-2017";19.5;16.2;3.3;19.6;"Rain, Partially cloudy";""
1688;"15-08-2017";17.1;15.6;1.5;20.0;"Rain, Partially cloudy";""
1689;"16-08-2017";21.1;19.4;1.7;23.7;"Rain, Partially cloudy";""
1690;"17-08-2017";20.4;17.1;3.3;43.1;"Rain, Partially cloudy";""
1691;"18-08-2017";18.1;15.2;2.9;15.4;"Rain, Partially cloudy";""
1692;"19-08-2017";19.2;15.3;3.9;12.5;"Rain";""
1693;"20-08-2017";22.6;18.1;4.5;21.0;"Clear";""
1694;"21-08-2017";19.9;17.7;2.2;24.7;"Rain, Partially cloudy";""
1695;"22-08-2017";17.9;12.6;5.3;34.3;"Clear";""
1696;"23-08-2017";17.0;10.5;6.5;21.2;"Rain";""
1697;"24-08-2017";17.3;14.5;2.8;16.5;"Rain, Partially cloudy";""
1698;"25-08-2017";18.1;14.7;3.4;34.3;"Rain, Partially cloudy";""
1699;"26-08-2017";18.1;15.8;2.3;23.2;"Rain, Partially cloudy";""
1700;"27-08-2017";19.3;16.1;3.2;18.2;"Partially cloudy";""
1701;"28-08-2017";17.1;14.3;2.8;20.2;"Partially cloudy";""
1702;"29-08-2017";17.9;14.5;3.4;13.7;"Partially cloudy";""
1703;"30-08-2017";19.3;14.9;4.4;14.1;"Partially cloudy";""
1704;"31-08-2017";17.7;15.2;2.5;19.9;"Partially cloudy";""
1705;"01-09-2017";15.8;11.7;4.1;23.5;"Partially cloudy";""
1706;"02-09-2017";18.4;14.0;4.4;20.2;"Rain, Partially cloudy";""
1707;"03-09-2017";20.0;13.8;6.2;24.9;"Clear";""
1708;"04-09-2017";19.6;13.9;5.7;28.7;"Rain";""
1709;"05-09-2017";13.3;6.9;6.4;33.5;"Partially cloudy";""
1710;"06-09-2017";12.3;6.9;5.4;24.7;"Partially cloudy";""
1711;"07-09-2017";14.4;6.7;7.7;24.7;"Clear";""
1712;"08-09-2017";17.7;11.4;6.3;23.4;"Clear";""
1713;"09-09-2017";17.3;11.9;5.4;25.1;"Clear";""
1714;"10-09-2017";19.4;13.5;5.9;27.5;"Clear";""
1715;"11-09-2017";19.5;12.6;6.9;20.0;"Clear";""
1716;"12-09-2017";20.4;14.3;6.1;10.0;"Clear";""
1717;"13-09-2017";20.5;14.6;5.9;16.3;"Clear";""
1718;"14-09-2017";23.0;14.1;8.9;29.5;"Clear";""
1719;"15-09-2017";23.9;14.9;9.0;34.8;"Clear";""
1720;"16-09-2017";22.0;17.9;4.1;26.8;"Rain, Partially cloudy";""
1721;"17-09-2017";14.7;9.2;5.5;21.2;"Rain";""
1722;"18-09-2017";14.6;12.5;2.1;21.6;"Rain, Partially cloudy";""
1723;"19-09-2017";20.4;16.9;3.5;32.7;"Rain, Partially cloudy";""
1724;"20-09-2017";21.5;16.0;5.5;32.9;"Clear";""
1725;"21-09-2017";20.5;15.6;4.9;37.3;"Partially cloudy";""
1726;"22-09-2017";26.3;20.0;6.3;38.4;"Clear";""
1727;"23-09-2017";25.0;18.3;6.7;28.9;"Clear";""
1728;"24-09-2017";24.2;16.4;7.8;24.9;"Rain";""
1729;"25-09-2017";19.4;17.3;2.1;26.2;"Rain, Partially cloudy";""
1730;"26-09-2017";16.2;13.4;2.8;27.5;"Rain, Partially cloudy";""
1731;"27-09-2017";12.9;7.5;5.4;21.9;"Clear";""
1732;"28-09-2017";14.8;7.6;7.2;24.8;"Clear";""
1733;"29-09-2017";13.0;6.0;7.0;19.8;"Clear";""
1734;"30-09-2017";13.1;5.9;7.2;29.5;"Partially cloudy";""
1735;"01-10-2017";15.0;7.7;7.3;34.6;"Rain, Partially cloudy";""
1736;"02-10-2017";19.6;14.1;5.5;34.4;"Rain, Partially cloudy";""
1737;"03-10-2017";18.9;15.2;3.7;34.3;"Rain, Partially cloudy";""
1738;"04-10-2017";12.5;5.7;6.8;25.0;"Partially cloudy";""
1739;"05-10-2017";13.1;9.5;3.6;20.5;"Rain, Partially cloudy";""
1740;"06-10-2017";13.8;13.3;0.5;24.8;"Rain, Overcast";""
1741;"07-10-2017";14.3;12.7;1.6;30.1;"Rain, Partially cloudy";""
1742;"08-10-2017";16.1;9.5;6.6;33.4;"Clear";""
1743;"09-10-2017";11.2;2.3;8.9;35.5;"Rain, Partially cloudy";""
1744;"10-10-2017";5.4;2.9;2.5;22.9;"Rain, Partially cloudy";""
1745;"11-10-2017";9.4;6.5;2.9;14.6;"Overcast";""
1746;"12-10-2017";12.5;10.2;2.3;28.7;"Partially cloudy";""
1747;"13-10-2017";10.7;8.6;2.1;20.7;"Rain, Partially cloudy";""
1748;"14-10-2017";11.5;10.7;0.8;21.9;"Rain, Partially cloudy";""
1749;"15-10-2017";8.3;3.2;5.1;44.8;"Rain, Partially cloudy";""
1750;"16-10-2017";9.4;1.5;7.9;25.8;"Clear";""
1751;"17-10-2017";13.7;5.4;8.3;26.2;"Clear";""
1752;"18-10-2017";13.3;6.7;6.6;26.6;"Clear";""
1753;"19-10-2017";11.6;2.2;9.4;29.0;"Clear";""
1754;"20-10-2017";15.7;9.2;6.5;38.2;"Clear";""
1755;"21-10-2017";16.3;13.0;3.3;35.2;"Rain, Partially cloudy";""
1756;"22-10-2017";10.8;3.7;7.1;20.2;"Rain";""
1757;"23-10-2017";9.3;2.8;6.5;45.4;"Partially cloudy";""
1758;"24-10-2017";5.6;-1.9;7.5;50.1;"Partially cloudy";""
1759;"25-10-2017";7.7;0.9;6.8;28.8;"Clear";""
1760;"26-10-2017";6.7;1.4;5.3;53.4;"Partially cloudy";""
1761;"27-10-2017";0.4;-1.8;2.2;43.6;"Rain, Overcast";""
1762;"28-10-2017";-0.5;-4.1;3.6;34.0;"Partially cloudy";""
1763;"29-10-2017";2.1;-0.7;2.8;22.3;"Rain, Partially cloudy";""
1764;"30-10-2017";1.5;-2.7;4.2;45.8;"Partially cloudy";""
1765;"31-10-2017";-2.3;-8.1;5.8;35.8;"Partially cloudy";""
1766;"01-11-2017";0.9;-2.8;3.7;30.7;"Partially cloudy";""
1767;"02-11-2017";3.1;0.6;2.5;33.7;"Partially cloudy";""
1768;"03-11-2017";1.1;-3.6;4.7;30.0;"Partially cloudy";""
1769;"04-11-2017";4.2;3.3;0.9;21.9;"Rain, Overcast";""
1770;"05-11-2017";1.9;0.0;1.9;36.0;"Overcast";""
1771;"06-11-2017";-2.3;-5.8;3.5;19.0;"Partially cloudy";""
1772;"07-11-2017";-0.5;-4.5;4.0;19.6;"Partially cloudy";""
1773;"08-11-2017";0.0;-4.0;4.0;22.2;"Clear";""
1774;"09-11-2017";-4.6;-10.8;6.2;40.1;"Partially cloudy";""
1775;"10-11-2017";-6.2;-15.5;9.3;38.1;"Partially cloudy";""
1776;"11-11-2017";0.7;-4.0;4.7;30.9;"Rain, Overcast";""
1777;"12-11-2017";0.3;-3.1;3.4;17.9;"Partially cloudy";""
1778;"13-11-2017";-0.1;-1.7;1.6;30.9;"Partially cloudy";""
1779;"14-11-2017";5.9;5.5;0.4;25.4;"Rain, Overcast";""
1780;"15-11-2017";2.0;-0.8;2.8;43.6;"Rain, Partially cloudy";""
1781;"16-11-2017";-2.6;-4.7;2.1;31.3;"Partially cloudy";""
1782;"17-11-2017";2.5;1.5;1.0;39.1;"Rain, Partially cloudy";""
1783;"18-11-2017";0.5;-2.8;3.3;41.9;"Rain, Partially cloudy";""
1784;"19-11-2017";-1.7;-7.2;5.5;28.3;"Clear";""
1785;"20-11-2017";5.0;-2.3;7.3;32.7;"Clear";""
1786;"21-11-2017";-2.3;-9.6;7.3;48.7;"Partially cloudy";""
1787;"22-11-2017";-4.5;-10.8;6.3;27.0;"Partially cloudy";""
1788;"23-11-2017";1.3;-4.9;6.2;19.7;"Clear";""
1789;"24-11-2017";8.7;2.8;5.9;44.0;"Rain";""
1790;"25-11-2017";2.1;-2.9;5.0;28.7;"Clear";""
1791;"26-11-2017";1.9;-2.7;4.6;19.4;"Clear";""
1792;"27-11-2017";6.0;0.9;5.1;37.8;"Clear";""
1793;"28-11-2017";5.9;-2.6;8.5;35.3;"Clear";""
1794;"29-11-2017";0.2;-8.3;8.5;26.1;"Clear";""
1795;"30-11-2017";3.4;-4.5;7.9;34.9;"Clear";""
1796;"01-12-2017";3.3;-6.6;9.9;36.2;"Clear";""
1797;"02-12-2017";0.9;-5.8;6.7;10.3;"Clear";""
1798;"03-12-2017";4.6;-1.0;5.6;27.1;"Partially cloudy";""
1799;"04-12-2017";10.5;6.8;3.7;56.7;"Rain, Partially cloudy";""
1800;"05-12-2017";-5.1;-10.6;5.5;51.5;"Partially cloudy";""
1801;"06-12-2017";-6.6;-11.0;4.4;43.5;"Partially cloudy";""
1802;"07-12-2017";-9.1;-14.8;5.7;37.9;"Clear";""
1803;"08-12-2017";-3.2;-8.2;5.0;30.5;"Partially cloudy";""
1804;"09-12-2017";-5.1;-9.5;4.4;35.2;"Partially cloudy";""
1805;"10-12-2017";-1.7;-6.2;4.5;32.4;"Partially cloudy";""
1806;"11-12-2017";-0.4;-4.3;3.9;48.8;"Snow, Partially cloudy";""
1807;"12-12-2017";-6.6;-11.0;4.4;28.8;"Partially cloudy";""
1808;"13-12-2017";-0.7;-4.9;4.2;58.4;"Partially cloudy";""
1809;"14-12-2017";-5.5;-8.8;3.3;25.1;"Partially cloudy";""
1810;"15-12-2017";-0.1;-4.8;4.7;26.9;"Partially cloudy";""
1811;"16-12-2017";0.6;-4.4;5.0;17.3;"Clear";""
1812;"17-12-2017";-3.1;-3.8;0.7;14.1;"Partially cloudy";""
1813;"18-12-2017";0.6;-3.2;3.8;25.8;"Partially cloudy";""
1814;"19-12-2017";1.5;-6.4;7.9;41.0;"Partially cloudy";""
1815;"20-12-2017";-2.8;-10.5;7.7;23.8;"Partially cloudy";""
1816;"21-12-2017";-3.3;-7.8;4.5;29.1;"Overcast";""
1817;"22-12-2017";-8.1;-10.1;2.0;23.1;"Partially cloudy";""
1818;"23-12-2017";-10.4;-14.2;3.8;38.3;"Clear";""
1819;"24-12-2017";-8.6;-12.6;4.0;32.7;"Partially cloudy";""
1820;"25-12-2017";-17.3;-21.7;4.4;43.1;"Clear";""
1821;"26-12-2017";-20.8;-24.9;4.1;22.2;"Clear";""
1822;"27-12-2017";-19.1;-24.2;5.1;20.4;"Clear";""
1823;"28-12-2017";-13.6;-16.6;3.0;29.2;"Overcast";""
1824;"29-12-2017";-15.8;-18.9;3.1;31.0;"Snow, Partially cloudy";""
1825;"30-12-2017";-22.5;-26.4;3.9;38.2;"Partially cloudy";""
1826;"31-12-2017";-25.0;-28.8;3.8;27.2;"Partially cloudy";""
1827;"01-01-2016";-6.0;-8.9;2.9;35.8;"Partially cloudy";""
1828;"02-01-2016";-7.9;-10.4;2.5;33.1;"Clear";""
1829;"03-01-2016";-4.7;-7.0;2.3;35.4;"Partially cloudy";""
1830;"04-01-2016";-6.8;-7.5;0.7;32.7;"Overcast";""
1831;"05-01-2016";-5.9;-7.8;1.9;33.2;"Partially cloudy";""
1832;"06-01-2016";-2.6;-4.4;1.8;23.5;"Snow, Partially cloudy";""
1833;"07-01-2016";-0.1;-0.3;0.2;16.6;"Snow, Partially cloudy";""
1834;"08-01-2016";-0.6;-1.3;0.7;37.6;"Snow, Partially cloudy";""
1835;"09-01-2016";-15.7;-18.5;2.8;41.7;"Partially cloudy";""
1836;"10-01-2016";-21.4;-24.7;3.3;39.5;"Clear";""
1837;"11-01-2016";-16.2;-18.3;2.1;62.7;"Snow, Partially cloudy";""
1838;"12-01-2016";-19.2;-22.5;3.3;41.1;"Snow, Partially cloudy";""
1839;"13-01-2016";-8.1;-10.7;2.6;22.6;"Partially cloudy";""
1840;"14-01-2016";-4.5;-5.7;1.2;15.7;"Clear";""
1841;"15-01-2016";-8.7;-10.4;1.7;41.4;"Partially cloudy";""
1842;"16-01-2016";-17.5;-21.0;3.5;30.9;"Partially cloudy";""
1843;"17-01-2016";-23.8;-27.4;3.6;28.6;"Clear";""
1844;"18-01-2016";-21.2;-24.4;3.2;17.7;"Partially cloudy";""
1845;"19-01-2016";-17.6;-20.2;2.6;21.7;"Partially cloudy";""
1846;"20-01-2016";-9.8;-11.4;1.6;22.9;"Overcast";""
1847;"21-01-2016";-6.5;-8.1;1.6;13.8;"Overcast";""
1848;"22-01-2016";-7.2;-9.6;2.4;19.5;"Snow, Overcast";""
1849;"23-01-2016";-7.2;-9.1;1.9;31.3;"Overcast";""
1850;"24-01-2016";-3.1;-3.5;0.4;23.7;"Overcast";""
1851;"25-01-2016";-3.2;-3.9;0.7;36.6;"Snow, Overcast";""
1852;"26-01-2016";-4.7;-7.5;2.8;42.7;"Snow, Overcast";""
1853;"27-01-2016";-3.1;-5.7;2.6;36.7;"Partially cloudy";""
1854;"28-01-2016";-0.7;-4.0;3.3;44.0;"Partially cloudy";""
1855;"29-01-2016";-3.5;-5.2;1.7;44.2;"Clear";""
1856;"30-01-2016";0.4;-1.0;1.4;22.1;"Rain, Partially cloudy";""
1857;"31-01-2016";1.0;-0.2;1.2;23.5;"Rain, Partially cloudy";""
1858;"01-02-2016";-2.8;-3.4;0.6;16.2;"Partially cloudy";""
1859;"02-02-2016";-1.5;-1.9;0.4;43.6;"Snow, Overcast";""
1860;"03-02-2016";-7.5;-9.9;2.4;43.9;"Snow, Partially cloudy";""
1861;"04-02-2016";-9.3;-11.4;2.1;30.7;"Partially cloudy";""
1862;"05-02-2016";-10.3;-11.8;1.5;23.4;"Partially cloudy";""
1863;"06-02-2016";-2.2;-3.0;0.8;28.5;"Partially cloudy";""
1864;"07-02-2016";0.5;-2.8;3.3;51.5;"Partially cloudy";""
1865;"08-02-2016";-10.3;-12.8;2.5;53.0;"Snow, Overcast";""
1866;"09-02-2016";-12.5;-16.0;3.5;44.8;"Partially cloudy";""
1867;"10-02-2016";-14.1;-17.7;3.6;26.0;"Partially cloudy";""
1868;"11-02-2016";-14.9;-18.4;3.5;16.4;"Partially cloudy";""
1869;"12-02-2016";-12.4;-16.3;3.9;43.5;"Partially cloudy";""
1870;"13-02-2016";-17.4;-21.3;3.9;20.6;"Partially cloudy";""
1871;"14-02-2016";-9.6;-11.5;1.9;33.1;"Overcast";""
1872;"15-02-2016";-3.5;-4.7;1.2;21.5;"Partially cloudy";""
1873;"16-02-2016";-1.5;-3.1;1.6;25.4;"Overcast";""
1874;"17-02-2016";-4.9;-7.3;2.4;25.6;"Partially cloudy";""
1875;"18-02-2016";0.2;-1.4;1.6;42.5;"Partially cloudy";""
1876;"19-02-2016";4.5;1.2;3.3;61.2;"Partially cloudy";""
1877;"20-02-2016";2.7;-0.3;3.0;30.1;"Partially cloudy";""
1878;"21-02-2016";0.2;-1.4;1.6;19.6;"Rain, Partially cloudy";""
1879;"22-02-2016";0.1;-1.1;1.2;12.6;"Overcast";""
1880;"23-02-2016";1.1;-0.2;1.3;22.1;"Overcast";""
1881;"24-02-2016";0.5;-1.3;1.8;37.3;"Overcast";""
1882;"25-02-2016";-1.6;-5.0;3.4;39.8;"Overcast";""
1883;"26-02-2016";0.1;-3.8;3.9;20.0;"Partially cloudy";""
1884;"27-02-2016";5.8;0.5;5.3;30.9;"Clear";""
1885;"28-02-2016";3.8;-0.1;3.9;47.6;"Partially cloudy";""
1886;"29-02-2016";-0.6;-5.2;4.6;33.2;"Partially cloudy";""
1887;"01-03-2016";-9.0;-12.7;3.7;38.9;"Snow, Partially cloudy";""
1888;"02-03-2016";-10.0;-13.1;3.1;23.8;"Partially cloudy";""
1889;"03-03-2016";-2.4;-4.8;2.4;16.1;"Overcast";""
1890;"04-03-2016";-0.6;-2.2;1.6;25.9;"Overcast";""
1891;"05-03-2016";0.3;-2.5;2.8;40.3;"Partially cloudy";""
1892;"06-03-2016";5.1;1.8;3.3;38.8;"Clear";""
1893;"07-03-2016";11.2;7.7;3.5;31.6;"Partially cloudy";""
1894;"08-03-2016";13.8;9.8;4.0;45.4;"Partially cloudy";""
1895;"09-03-2016";4.9;2.1;2.8;24.7;"Partially cloudy";""
1896;"10-03-2016";2.7;-0.5;3.2;19.7;"Partially cloudy";""
1897;"11-03-2016";7.3;2.5;4.8;33.2;"Clear";""
1898;"12-03-2016";9.3;4.3;5.0;23.5;"Rain, Partially cloudy";""
1899;"13-03-2016";9.0;8.5;0.5;20.1;"Rain, Overcast";""
1900;"14-03-2016";11.4;10.8;0.6;18.4;"Rain, Partially cloudy";""
1901;"15-03-2016";10.7;10.0;0.7;35.5;"Rain, Partially cloudy";""
1902;"16-03-2016";6.9;0.8;6.1;53.7;"Rain, Partially cloudy";""
1903;"17-03-2016";4.0;-2.6;6.6;51.9;"Partially cloudy";""
1904;"18-03-2016";-0.6;-3.1;2.5;23.6;"Snow, Partially cloudy";""
1905;"19-03-2016";0.0;-0.9;0.9;30.5;"Snow, Overcast";""
1906;"20-03-2016";0.5;-3.1;3.6;26.4;"Snow, Partially cloudy";""
1907;"21-03-2016";4.0;-2.2;6.2;38.7;"Clear";""
1908;"22-03-2016";9.1;3.0;6.1;21.3;"Clear";""
1909;"23-03-2016";2.6;0.6;2.0;42.4;"Snow, Partially cloudy";""
1910;"24-03-2016";-1.3;-3.6;2.3;45.3;"Snow, Partially cloudy";""
1911;"25-03-2016";0.4;-2.8;3.2;25.3;"Rain";""
1912;"26-03-2016";5.6;3.5;2.1;28.7;"Snow, Overcast";""
1913;"27-03-2016";3.2;1.7;1.5;30.8;"Partially cloudy";""
1914;"28-03-2016";5.0;-1.3;6.3;18.2;"Clear";""
1915;"29-03-2016";9.3;0.0;9.3;39.1;"Rain, Partially cloudy";""
1916;"30-03-2016";8.2;5.5;2.7;32.7;"Rain, Overcast";""
1917;"31-03-2016";5.7;4.0;1.7;30.6;"Rain, Partially cloudy";""
1918;"01-04-2016";3.2;-1.8;5.0;45.5;"Rain, Partially cloudy";""
1919;"02-04-2016";1.1;-8.2;9.3;59.8;"Partially cloudy";""
1920;"03-04-2016";10.7;0.0;10.7;50.0;"Clear";""
1921;"04-04-2016";1.5;-4.9;6.4;30.6;"Partially cloudy";""
1922;"05-04-2016";1.0;-2.7;3.7;52.4;"Rain, Partially cloudy";""
1923;"06-04-2016";5.4;1.7;3.7;51.0;"Rain, Partially cloudy";""
1924;"07-04-2016";3.2;0.0;3.2;40.7;"Rain, Overcast";""
1925;"08-04-2016";0.6;-6.8;7.4;57.9;"Partially cloudy";""
1926;"09-04-2016";-0.6;-10.7;10.1;41.9;"Clear";""
1927;"10-04-2016";7.8;-1.1;8.9;37.3;"Partially cloudy";""
1928;"11-04-2016";2.4;-7.9;10.3;43.8;"Clear";""
1929;"12-04-2016";3.5;-9.0;12.5;32.3;"Partially cloudy";""
1930;"13-04-2016";13.1;-1.7;14.8;33.1;"Partially cloudy";""
1931;"14-04-2016";14.6;1.7;12.9;34.9;"Clear";""
1932;"15-04-2016";15.6;4.3;11.3;39.8;"Clear";""
1933;"16-04-2016";18.6;7.4;11.2;39.8;"Clear";""
1934;"17-04-2016";18.1;8.5;9.6;35.0;"Partially cloudy";""
1935;"18-04-2016";19.0;8.0;11.0;34.8;"Partially cloudy";""
1936;"19-04-2016";13.8;12.2;1.6;23.2;"Rain, Overcast";""
1937;"20-04-2016";11.4;10.0;1.4;27.0;"Rain, Partially cloudy";""
1938;"21-04-2016";11.7;8.4;3.3;28.7;"Partially cloudy";""
1939;"22-04-2016";11.6;6.2;5.4;31.5;"Partially cloudy";""
1940;"23-04-2016";12.7;7.5;5.2;36.4;"Partially cloudy";""
1941;"24-04-2016";17.1;10.9;6.2;38.6;"Partially cloudy";""
1942;"25-04-2016";15.6;11.9;3.7;33.7;"Rain, Partially cloudy";""
1943;"26-04-2016";11.9;8.5;3.4;34.3;"Overcast";""
1944;"27-04-2016";6.2;2.7;3.5;45.7;"Rain, Overcast";""
1945;"28-04-2016";5.6;4.5;1.1;26.5;"Rain, Overcast";""
1946;"29-04-2016";6.5;4.1;2.4;26.9;"Overcast";""
1947;"30-04-2016";6.6;4.8;1.8;41.3;"Rain, Partially cloudy";""
1948;"01-05-2016";7.7;5.3;2.4;35.4;"Rain, Overcast";""
1949;"02-05-2016";10.1;4.6;5.5;10.1;"Partially cloudy";""
1950;"03-05-2016";13.8;5.2;8.6;36.9;"Partially cloudy";""
1951;"04-05-2016";12.4;0.6;11.8;38.0;"Clear";""
1952;"05-05-2016";12.7;0.9;11.8;16.1;"Rain";""
1953;"06-05-2016";22.0;6.4;15.6;34.0;"Clear";""
1954;"07-05-2016";16.7;2.7;14.0;43.5;"Partially cloudy";""
1955;"08-05-2016";14.7;0.4;14.3;27.0;"Rain";""
1956;"09-05-2016";14.0;10.1;3.9;34.6;"Rain, Overcast";""
1957;"10-05-2016";13.8;12.7;1.1;32.3;"Rain, Overcast";""
1958;"11-05-2016";11.9;11.5;0.4;20.4;"Rain, Partially cloudy";""
1959;"12-05-2016";10.7;7.3;3.4;34.9;"Partially cloudy";""
1960;"13-05-2016";6.4;3.7;2.7;36.7;"Rain, Partially cloudy";""
1961;"14-05-2016";6.0;-1.2;7.2;43.9;"Partially cloudy";""
1962;"15-05-2016";9.1;-0.6;9.7;24.0;"Partially cloudy";""
1963;"16-05-2016";14.3;4.1;10.2;29.5;"Rain, Partially cloudy";""
1964;"17-05-2016";12.8;3.1;9.7;28.6;"Rain, Partially cloudy";""
1965;"18-05-2016";12.5;1.3;11.2;17.4;"Clear";""
1966;"19-05-2016";15.0;3.3;11.7;22.5;"Clear";""
1967;"20-05-2016";15.7;4.6;11.1;21.7;"Partially cloudy";""
1968;"21-05-2016";17.2;4.6;12.6;16.4;"Clear";""
1969;"22-05-2016";19.6;5.0;14.6;33.4;"Clear";""
1970;"23-05-2016";18.9;12.9;6.0;33.4;"Rain, Partially cloudy";""
1971;"24-05-2016";20.8;16.7;4.1;28.1;"Rain, Partially cloudy";""
1972;"25-05-2016";19.8;17.3;2.5;25.0;"Rain, Partially cloudy";""
1973;"26-05-2016";20.1;15.7;4.4;39.2;"Rain, Partially cloudy";""
1974;"27-05-2016";18.5;15.9;2.6;23.1;"Rain, Partially cloudy";""
1975;"28-05-2016";18.2;16.8;1.4;21.9;"Rain, Partially cloudy";""
1976;"29-05-2016";19.5;15.2;4.3;28.7;"Rain, Partially cloudy";""
1977;"30-05-2016";19.5;13.8;5.7;23.6;"Rain, Partially cloudy";""
1978;"31-05-2016";18.7;16.2;2.5;28.6;"Rain, Partially cloudy";""
1979;"01-06-2016";17.3;10.8;6.5;31.0;"Rain, Partially cloudy";""
1980;"02-06-2016";17.1;8.9;8.2;16.2;"Clear";""
1981;"03-06-2016";20.4;12.8;7.6;31.3;"Rain, Partially cloudy";""
1982;"04-06-2016";17.8;13.5;4.3;39.8;"Rain, Partially cloudy";""
1983;"05-06-2016";20.5;10.5;10.0;41.0;"Clear";""
1984;"06-06-2016";17.9;7.5;10.4;41.0;"Partially cloudy";""
1985;"07-06-2016";16.6;6.2;10.4;29.0;"Clear";""
1986;"08-06-2016";18.0;9.9;8.1;19.8;"Rain, Partially cloudy";""
1987;"09-06-2016";23.5;18.2;5.3;27.2;"Rain, Partially cloudy";""
1988;"10-06-2016";27.1;18.1;9.0;40.4;"Rain";""
1989;"11-06-2016";25.6;20.7;4.9;30.5;"Rain";""
1990;"12-06-2016";24.7;20.1;4.6;34.5;"Rain, Partially cloudy";""
1991;"13-06-2016";23.3;17.9;5.4;28.2;"Rain, Partially cloudy";""
1992;"14-06-2016";21.8;19.9;1.9;48.0;"Rain, Partially cloudy";""
1993;"15-06-2016";22.7;18.2;4.5;34.2;"Rain";""
1994;"16-06-2016";21.4;16.8;4.6;23.4;"Rain";""
1995;"17-06-2016";22.7;17.6;5.1;25.1;"Clear";""
1996;"18-06-2016";24.4;17.5;6.9;14.6;"Clear";""
1997;"19-06-2016";25.3;16.3;9.0;36.2;"Clear";""
1998;"20-06-2016";24.0;13.8;10.2;25.7;"Rain";""
1999;"21-06-2016";21.1;10.8;10.3;14.0;"Rain";""
2000;"22-06-2016";22.6;19.4;3.2;30.6;"Rain, Partially cloudy";""
2001;"23-06-2016";18.9;14.2;4.7;28.6;"Partially cloudy";""
2002;"24-06-2016";21.3;16.6;4.7;23.8;"Partially cloudy";""
2003;"25-06-2016";26.2;20.6;5.6;36.4;"Rain, Partially cloudy";""
2004;"26-06-2016";24.7;15.6;9.1;23.3;"Rain";""
2005;"27-06-2016";21.8;14.6;7.2;25.2;"Clear";""
2006;"28-06-2016";18.2;12.8;5.4;11.8;"Partially cloudy";""
2007;"29-06-2016";18.5;13.9;4.6;17.7;"Partially cloudy";""
2008;"30-06-2016";19.8;16.2;3.6;23.2;"Rain, Partially cloudy";""
2009;"01-07-2016";16.8;11.9;4.9;14.7;"Partially cloudy";""
2010;"02-07-2016";18.5;13.2;5.3;18.4;"Clear";""
2011;"03-07-2016";17.3;11.3;6.0;20.4;"Clear";""
2012;"04-07-2016";18.2;15.1;3.1;18.0;"Partially cloudy";""
2013;"05-07-2016";23.8;20.2;3.6;33.2;"Rain, Partially cloudy";""
2014;"06-07-2016";22.6;18.9;3.7;14.7;"Rain, Partially cloudy";""
2015;"07-07-2016";22.4;18.9;3.5;37.7;"Rain, Partially cloudy";""
2016;"08-07-2016";21.4;15.9;5.5;36.4;"Rain";""
2017;"09-07-2016";21.1;15.9;5.2;12.9;"Clear";""
2018;"10-07-2016";20.5;18.4;2.1;32.6;"Rain, Partially cloudy";""
